id,images,title,description
4625,https://media.kudago.com/images/place/0c/32/0c3294d63016c87ee30fd28a25b222d7.jpg,боулинг-клуб «Сокровища Фараона»,«Сокровища Фараона» — это современный трёхэтажный «оазис» развлечений на любой вкус. 16 дорожек для боулинга и бильярдные столы способны скрасить досуг даже самым привередливым гостям.
6784,https://media.kudago.com/images/place/87/22/87229466db1cd595554f1aabfc68a1a2.jpg,Бережковская набережная,"Четыре столетия назад на месте между Бородинским мостом и современным мостом Богдана Хмельницкого располагалась рыбацкая слобода «на Бережках», от которой и получила название набережная. Здесь жил Аркадий Стругацкий, который написал множество произведений, любуясь индустриальными пейзажами и видами Москвы-реки."
3457,https://media.kudago.com/images/place/30/52/3052899919b7479722f42a892d1e86de.jpg,Александровский сад,"Александровский сад — одно из самых популярных мест на карте Москвы, которое посещает едва ли не каждый, кто приезжает в Москву. И, конечно же, Александровский сад является излюбленным местом отдыха москвичей."
6656,https://media.kudago.com/images/place/6b/2d/6b2d29eded9d44c16c530af1372ffa46.jpg,дом Московского политехнического общества,В 1905–1907 годах в Малом Харитоньевском переулке по проекту архитектора Кузнецова было построено здание в неоготическом стиле. Дом напоминает замок из темного камня с башенками и узкими окнами в духе английских архитектурных мотивов.
1611,https://media.kudago.com/images/place/a4/1f/a41f48ec2540896e9bacd599be9cae8e.jpg,Сходненский ковш,"Сходненский ковш (или Сходненская чаша) — уникальное природное место, появившееся ещё в послеледниковый период и сохранившееся до нашего времени. Это удивительная и немного мистическая точка на карте Москвы."
3669,https://media.kudago.com/images/place/81/a4/81a4f6c2d826d12abb5dc19679df9f50.jpg,памятник Барону Мюнхгаузену,В 2004 году скульптор Андрей Орлов создал памятник знаменитому литературному и историческому герою — барону Мюнхгаузену.
34231,https://media.kudago.com/images/place/a7/89/a789f789f52017f7b41a2efd87a6b008.jpg,Воздушная экотропа на ВДНХ,Высотный прогулочный маршрут на уровне крон деревьев.
3733,https://media.kudago.com/images/place/10/24/1024d747d0f7a380fd812c422e27cf87.jpg,Фонтан «Адам и Ева»,Фонтан «Адам и Ева под райским деревом» был открыт в сезон фонтанов в 2008 году.
2199,https://media.kudago.com/images/place/83/16/83160b5ae136e4ffdcda1e23e23f9cf5.jpg,Дом на Мосфильмовской,"Для этого здания не требуется точного адреса, достаточно сказать — «дом на Мосфильмовской», и вас поймёт любой москвич. Дом представляет собой лицо современной Москвы и даже Москвы будущего."
33150,https://media.kudago.com/images/place/21/74/2174a6a4b42fe23dbb0b490c604f534e.jpg,Галерея «Современные художники»,"«Современные художники» — место, где можно увидеть и приобрести картины талантливых авторов, узнать много нового о мире искусства и даже выставить собственное произведение."
3008,https://media.kudago.com/images/place/0f/c4/0fc49b4424ce3fb80784f1f65adafa62.jpg,Крымский мост,"Первый в Москве подвесной мост, который входит в десятку наиболее крупных цепных мостов в Европе. С него открываются красивые виды на интересные места столицы — парк Музеон, Храм Христа Спасителя и памятник Петру I."
730,https://media.kudago.com/images/place/43/f0/43f02461661cd31118e3c5da8feee390.jpeg,Памятник Шурику и Лиде,Один из необычных московских памятников посвящён героям бессмертной комедии Гайдая.
19718,https://media.kudago.com/images/place/e5/48/e548001ae20ae9b9e958c382ffed9369.jpg,Шлюзовая набережная,"Вдоль Москвы-реки, в сердце самого старого района столицы, располагается небольшая набережная, с которой открываются прекрасные виды на старинные здания и современные архитектурные шедевры."
33034,https://media.kudago.com/images/place/6d/15/6d1571d0a1bcf3a81ff85689955ece65.jpg,гастропаб «Слоны и мамонты»,Паб-музей с интересной крафтовой картой и оригинальными древними атрибутами приглашает на экскурсию в Ледниковый период.
10553,https://media.kudago.com/images/place/a6/e9/a6e9a9d6eeb2b56135b7f4ebae2832d0.jpg,Московский театр «Около дома Станиславского»,"Дом Станиславского — понятие растяжимое, почти метафора, однако режиссер Юрий Погребничко, называя так свой театр (а было это в 1988 году), имел в виду вполне конкретное здание, что располагалось неподалеку и где действительно когда-то жил сам... Станиславский."
5612,https://media.kudago.com/images/place/89/b9/89b96f916e7617d6280a529291325c05.jpeg,Ресторан Fish Point,"Fish Point («Фиш Поинт») — ресторан при рыболовном клубе. Стоит ли говорить, что рыба здесь всегда свежайшая, а  разнообразие блюд и их качество достойны высшей похвалы!"
3939,https://media.kudago.com/images/place/b0/d0/b0d0fe042b9b43fca932afe3c5f2c3c3.jpeg,Историческая мечеть,Историческая мечеть — первый столичный храм мусульманской общины.
10454,https://media.kudago.com/images/place/ed/2f/ed2fc12fd79e7e816c03a8639f0e368b.jpeg,Московский Новый драматический театр,"Театр с самой молодой труппой и самым новаторским подходом к классической драматургии, который начинал со спектаклей молодых артистов, а сегодня получает первые призы на театральных фестивалях."
25542,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,граффити «Минин и Пожарский»,"Над масштабным граффити в центре столицы работали не только уличные художники, но и члены Российского военно-исторического общества."
753,https://media.kudago.com/images/place/13/db/13db39212edfc6d7ce721880002a0b17.jpg,особняк Кекушевой,"Говорят, что именно отсюда булгаковская Маргарита улетела на ведьминский шабаш."
2610,https://media.kudago.com/images/place/80/44/8044266a6da607a991d8c3a5411ead1a.jpg,кинотеатр «Люксор» Жуковский,Кинотеатр «Люксор» в городе Жуковском — центр развлечений и отдыха.
10180,https://media.kudago.com/images/place/1b/66/1b669415ecef2199058dca625388fe32.jpg,Смоленская набережная,"Место, где живут настоящие англичане, и можно встретиться с Шерлоком Холмсом и доктором Ватсоном."
6755,https://media.kudago.com/images/place/f1/69/f169abc8e69a0a822be7400988787e24.jpeg,собор святых Петра и Павла,"Один из немногих соборов столицы, в котором сохранились старинные колокола и иконостасы XVIII века.  Более трёхсот лет назад храм принимал активное участие в духовном просвещении солдат царских полков и пациентов военного госпиталя, и традиции благотворительной поддержки военных и детей-сирот  поддерживаются в нём до сих пор."
12526,https://media.kudago.com/images/place/53/d7/53d77264cec3b295a548ea85b5cad205.jpg,Мемориальная мечеть на Поклонной горе,Мечеть построена в соответствии с лучшими архитектурными традициями мусульманского востока.
11234,https://media.kudago.com/images/place/8c/09/8c094e328c547d951cad59e6a8fbe2ca.jpg,Ивановская площадь,"Эта площадь появилась в 1329 году и разделилась тогда на две: Ивановскую (из-за Иоанновской церкви) и Соборную. Здесь в XIV-XV веке были дворы князей, на северной стороне — Чудов монастырь. Во времена Ивана III тут размещались дворянские дома."
10989,https://media.kudago.com/images/place/09/9d/099dbecc783eabfa5fc028625e7ef47f.jpg,культурно-просветительский центр «Архэ»,"Лекции, фильмы, выставки, концерты, праздники — всё в пространстве «Архэ»."
2586,https://media.kudago.com/images/place/98/e1/98e1947acf90064e301285f41bfa4f6a.png,Мост Багратион,"Мост Багратион, ставший первым торгово-пешеходным мостом Москвы, построен в 1997 году к 850-летию Москвы по проекту архитектора Тхора. Название мост получил в память о великом русском полководце Багратионе."
3998,https://media.kudago.com/images/place/16/ba/16ba3cd119e6af3d7593fa9818a16e4d.jpg,ресторан O2 Lounge,"Стильное место, где всё на высшем уровне — дизайн, кухня и качество обслуживания. Располагается ресторан на Тверской улице, в роскошном отеле на 12-м этаже. Из панорамных окон заведения столица как на ладони: Красная площадь, Кремль и Александровский сад."
12651,https://media.kudago.com/images/place/a0/05/a005ec67bd2a5161b7905ee17a483718.jfif,Троицкая башня Московского Кремля,"Вплоть до 1658 года Троицкая башня московского Кремля имела несколько названий: Знаменская, Куретная, Богоявленская. Высота башни, включая высоту венчающей её звезды, составляет порядка восьмидесяти метров."
1504,https://media.kudago.com/images/place/b4/e3/b4e35d7174d14bb54723ec4a198eacbb.jpg,Бирюлёвский лесопарк,Расположенный на юге столицы лесной массив является частью парка Царицыно. На западе Бирюлёвского лесопарка находится Бирюлёвский дендрарий.
12654,https://media.kudago.com/images/place/56/f1/56f1617d1e29df3454e42a295de872a8.jpg,Оружейная башня Кремля,"Оружейная башня Московского Кремля была возведена в конце XV столетия русскими мастерами под руководством итальянского архитектора Алоизио Да Карезано. Итальянский архитектор возглавил строительство Кремлёвских сооружений после смерти своего предшественника — Пьетро Антонио Солари, в 1493 году."
5457,https://media.kudago.com/images/place/91/25/9125732beaa8ffc50074d1d9ce317506.jpg,Ростовская набережная,Любителей путешествовать на закате по набережным Москвы-реки на Ростовской набережной ждет сюрприз — открыточный вид на реку и другой берег.
5544,https://media.kudago.com/images/place/6d/84/6d84e50deca76db99ec87dd411452d3b.jpeg,Улица Воздвиженка,"Одна из известнейших московских улиц, которая начинается поблизости от Кремля и переходит в Новый Арбат."
5126,https://media.kudago.com/images/place/c1/c2/c1c204d480a59ad5ba632f8c3c7a51c7.jpeg,Бульварное кольцо,"Бульварное кольцо — это десять столичных бульваров, соединённых друг с другом так, что вместе они представляют собой окружность."
10850,https://media.kudago.com/images/place/58/1d/581d9a0fdcaf9ee58883f02d4dc7ec11.jpg,Храм Великомученицы Варвары на Варварке,"Образец классицизма, церковь Варвары на Варварке веками создавала особую атмосферу всего Китай-города. Это одна из самых красивых и известных церквей Москвы."
33982,https://media.kudago.com/images/place/9f/52/9f5222046f61433abd00c63028b0b247.jpg,Музей СПАО «Ингосстрах»,"Экспозиция рассказывает не только об истории «Ингосстраха», но и развитии культуры страхования в целом — с древнейших времён до наших дней."
12371,https://media.kudago.com/images/place/b3/ed/b3ed6c33f19cecc5f20e6d87a628c0d4.jpg,Высоко-Петровский монастырь,"Мужской православный Высоко-Петровский монастырь является одним из немногих памятников архитектуры XVI века, который сохранился до наших дней."
2992,https://media.kudago.com/images/place/91/02/9102ffccd9a02ada7bb0000c46e9b1cc.jpg,музей «Русские валенки»,"Валенки — традиционная русская зимняя обувь, история создания которой уходит в глубину веков. В музее «Русские валенки» экспонируются старинные и современные валенки различных фасонов, а также устройства для их изготовления."
5002,https://media.kudago.com/images/place/7b/6a/7b6a69bd87ef945fb737f3e0a90adb45.jpg,ресторан «Театръ Корша»,Ресторан «Театръ Корша» расположен в красивом историческом здании Театра Наций. В меню представлены блюда европейской и русской кухни.
722,https://media.kudago.com/images/place/a7/6d/a76de7e2c6fcc1afff43b6490e902a3d.jpg,памятник героям Простоквашино,Герои знаменитого мультфильма «Трое из Простоквашино» просто заслуживают памятника! И он находится в поселке Луковицы.
6596,https://media.kudago.com/images/place/ba/c7/bac77c32dc181080195586875989c796.jpg,Музейный комплекс «История танка Т-34»,"Этот музей в Подмосковье любопытен тем, что является единственным в своём роде музеем, целиком посвящённым конкретному виду боевой техники, а именно легендарному танку Т-34."
15131,https://media.kudago.com/images/place/2c/58/2c58ad1e3d7ff76ac8cbfd869e1fcc36.jpg,храм Георгия Победоносца на Псковской горке,"На живописной улице Варварке, расположенной совсем недалеко от Кремля, возвышается храм Георгия Победоносца."
10471,https://media.kudago.com/images/place/47/94/4794f1a449f2f7a05e026b73782a15bd.jpg,Московский музыкально-драматический цыганский театр «Ромэн»,"Старейший из ныне существующих цыганских театров мира, центр притяжения цыганской культуры в России. В репертуаре театра — красочные музыкальные спектакли по мотивам цыганского фольклора и произведения классиков в необычной интерпретации."
25543,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,граффити Blues,"Дуэт стрит–райтеров из Германии, работающих под псевдонимом Blues, разрисовал стену дома у Битцевского парка."
15055,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,парк «Торфянка»,"«Торфянка» - небольшой ухоженный парк, расположенный на северо-востоке Москвы. Здесь нет аттракционов и увеселительных заведений, только тихий пруд, тенистые аллеи, много цветов и птиц."
5963,https://media.kudago.com/images/place/7d/a3/7da3df93d4fac0546c4076cbae87d303.jpg,«Разорванный» дом,"В Москве есть несколько мест, хранящих память о трагедиях Великой отечественной войны. Хотя мы все знаем, что враг не прошёл в столицу нашей Родины, но последствия войны видны. Например, на улице Моховой стоит так называемый «разорванный» дом."
34644,https://media.kudago.com/images/place/32/c5/32c5038d1889f0e50fea1b7fbf16b17e.jpg,Кофейня «Кооператив Чёрный»,"Уйти без хорошего настроения сложно, когда утро начинается с чашки фильтра и бананового кекса."
15141,https://media.kudago.com/images/place/16/23/1623689a0fe7e2bd0f69cfd5099f9dd9.png,«Расстрельный дом»,"Это здание на улице Никольской имеет богатую историю и известно многим как «расстрельный дом», где во времена сталинского террора заседала Военная коллегия Верховного суда."
10172,https://media.kudago.com/images/place/99/42/9942bfcec983c36580875728e4961afd.jpeg,Лаврушинский переулок,"Лаврушинский переулок — наверное, самый посещаемый переулок Москвы, поэтому его сделали пешеходной зоной."
16205,https://media.kudago.com/images/place/ca/f5/caf5808a9e57348f919f9f07dc33fd3c.jpg,ресторан «Омулёвая бочка»,"Существует давнее поверье рыбаков: кто найдёт омулёвую бочку, того ждёт удача, довольство и благополучие. Москвичам с этой задачей справиться легко — на Покровке в «Омулёвой бочке» их ждёт хлебосольное сибирское гостеприимство и свежие сытные блюда настоящей русской кухни."
2928,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,ресторан «Пальмира»,"Здесь можно провести деловую встречу, семинар или встречу с друзьями в комфортной и непринужденной обстановке."
10496,https://media.kudago.com/images/place/c7/e0/c7e04c2c1aa22910bc73142bfaf43a22.png,Театр Стаса Намина,"Этот коллектив смело можно назвать одним из самых интересных и нестандартных музыкальных театров страны: и по репертуару, и по творческому подходу. Актёры труппы одинаково хорошо поют, танцуют и играют серьёзные драматические роли, а слово, музыка и пластика в спектаклях абсолютно равноправны."
25456,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,граффити Юлии Ефимовой,На одном из ничем не примечательных зданий в Тушино появились резвящиеся киты — яркая работа художницы Юлии Ефимовой.
11937,https://media.kudago.com/images/place/7a/ee/7aee9e6b7017165512739541f812a162.jpg,Потешный дворец,"Это место было боярским жильём, театром, местом для веселья царской семьи, а теперь здесь заседает служба Комендатуры Кремля."
5499,https://media.kudago.com/images/place/d7/f3/d7f36b3030d95d3dba8b960e77271892.jpg,парк Герцена,"Деревья, которым 150 лет, старинная усадьба и революционер Герцен."
2497,https://media.kudago.com/images/place/8c/4d/8c4dbeacbed204de8575335535ceec77.jpg,ресторан «Тануки» на Большой Академической,"Ресторан «Тануки» — это место, где вы сможете насладиться традиционными японскими блюдами в атмосфере восточной гармонии и покоя."
30875,https://media.kudago.com/images/place/ec/78/ec78630526681f6a34cb4ebb319ac452.jpg,семейный ресторан PARKHOUSE,"PARKHOUSE — уютное место с авторской кухней от мастера Национальной гильдии шеф-поваров, элегантным дизайном в стиле старого Лондона и живописными видами на берега Химкинского водохранилища. В ресторане регулярно проводят тематические события и вечеринки, организуют вечера живой музыки и детские праздники."
10942,https://media.kudago.com/images/place/07/1f/071fe7fec16ed77c58bf863d644c7619.jpg,Особняк Трифона Ивановича Коробкова,Оригинальный особняк с эклектичной отделкой и «чешуйчатым» куполом был возведён мастерами модерна в конце XIX века.
12668,https://media.kudago.com/images/place/4f/db/4fdbd3061984206742d1bca9eba91338.jpg,Вторая Безымянная башня Московского Кремля,"Один из российских исторических памятников, выполненный по проекту итальянских архитекторов. Как и Первая Безымянная, Вторая Безымянная считается промежуточной башней Московского Кремля."
1615,https://media.kudago.com/images/place/ee/1c/ee1c0b05370f3f8ebdd99dcf74db607a.jpg,Набережная Москвы-реки,Самые лучшие пляжи Москвы находятся именно здесь!
15137,https://media.kudago.com/images/place/6c/07/6c0755d7d27e5a4e4e501c0259a9c97c.jpg,Казанский собор,"Православный храм, построенный в 1625 году, снесли во времена сталинской перестройки Манежной площади. Восстановили Казанский собор в его первоначальном виде в начале 1990-х. Сегодня службы в соборе посещают многие москвичи и гости столицы."
20010,https://media.kudago.com/images/place/ed/24/ed247a0f78f04a877c3a660b0de750f7.jpg,площадь Гагарина,Одна из самых крупных площадей в нашей стране неразрывно связано с именем Юрия Гагарина и совершенным им легендарным полетом в космос.
12653,https://media.kudago.com/images/place/1d/de/1dde4e993614f16ceb3696044c734206.jpg,Комендантская башня Московского Кремля,"Комендантская башня — один из исторических и архитектурных памятников, созданных по проекту итальянского архитектора Алоизио Да Карезано в конце XV столетия."
12382,https://media.kudago.com/images/place/61/bb/61bb59a89cd64a94e9b85344c3db578a.jpg,Императорский Воспитательный дом,"Архитектурный памятник эпохи раннего классицизма, Воспитательный дом в своё время являлся учебно-воспитательным учреждением для детей-сирот."
7111,https://media.kudago.com/images/place/9a/d2/9ad285b3893565994d579ee849af0b4d.jpg,улица Охотный ряд,"Охотный ряд — одна из старейших улиц Москвы. Она проходит от Манежной площади до Театральной, параллельно Георгиевскому переулку и Никольской улице."
3827,https://media.kudago.com/images/place/5a/da/5ada8ae63b34e710b2a19bfb4620b4d0.jpeg,Сад «Аквариум»,"Пересаженные деревья, аквариум в беседке и первая московская электрическая выставка."
11340,https://media.kudago.com/images/place/99/04/9904ec80b8c5e549b46c736b05e5f8c6.jpg,Дворцовая площадь,"Площадь ограничена с запада Оружейной палатой и Апартаментами великих князей, с востока её теснит корпус Большого Кремлёвского дворца."
24328,https://media.kudago.com/images/place/35/77/35771130fc6d073007aee381060bc12d.jpg,ресторан «Бочка»,"Всё разнообразие мясных блюд русской и европейской кухни вы сможете попробовать в одном  месте. Мужской ресторан «Бочка» порадует вас оригинальными оттенками вкусов мясных блюд, а процесс их приготовления превратится в настоящее представление."
29420,https://media.kudago.com/images/place/5d/1f/5d1f5b683c568f49fa2fd4e16c5cab2e.jpg,школа электронной музыки и диджеинга TRAMPLIN,"Если вы не представляете жизни без электронной музыки и мечтаете научиться её создавать или играть, как диджей, то для вас есть хорошая новость: школа TRAMPLIN ищет талантливых и вдохновлённых студентов."
33620,https://media.kudago.com/images/place/22/4a/224a788567d131724a3c984327b01767.jpg,Памятник погибшим воинам на Минском шоссе,Скульптура установлена в месте захоронения сержантов и солдат стрелковой дивизии.
34657,https://media.kudago.com/images/place/b2/0f/b20f2bf0911c566cfa93bc8669958962.jpg,Кафе Roaster,Отличный вечер с вкусными блюдами в приятной спокойной обстановке.
18107,https://media.kudago.com/images/place/10/7d/107d6cc575ca4ce1ffc38d560b4226ab.jpg,Музей футбольного клуба «Локомотив»,"Кубки, медали, спортивная форма разных лет, документы и фотографии — столетняя история одного из ведущих клубов страны."
10173,https://media.kudago.com/images/place/e6/0e/e60ea3ae4b22eafddc55e978e98289cd.jpg,Софийская набережная,"Софийская набережная находится на так называемом «золотом острове» напротив Московского Кремля. Золотым его называют как из-за стоимости здешней земли, так и благодаря бесценному собранию историко-архитектурных памятников, многие из которых можно увидеть с набережной."
26431,https://media.kudago.com/images/place/2b/d9/2bd9db13b718d093ace16d6f506867e8.jpg,Музей хоккея,"История отечественного хоккея полна триумфальных моментов и громких побед. В музее вы познакомитесь со спортивными биографиями легендарных игроков и тренеров, узнаете о становлении хоккейной культуры в стране, вспомните величайшие матчи и даже примерите оригинальную форму вратаря российской команды."
1483,https://media.kudago.com/images/place/12/63/1263f22afc66d976d195b8af73cb12d7.JPG,театр «У Никитских ворот»,"Театр «У Никитских» — это уникальное культурное формирование, которое открывает для зрителя мир психологической драмы. Достаточно специфический репертуар, неожиданная игра актёров, нестандартные режиссёрские решения делают эту площадку одной из самых интересных, неожиданных и ярких в столице."
10222,https://media.kudago.com/images/place/30/88/3088e446746e74d0acde9913d0543e1e.jpg,Пресненская набережная,Эта набережная появилась в конце XIX века и получила своё название от реки Пресня. В середине 1950-х годов её переименовали в честь полувекового юбилея Первой русской революции. В 2007 году западная часть Краснопресненской набережной вновь обрела своё прежнее имя.
3007,https://media.kudago.com/images/place/32/cd/32cd086dabce5d8a5b5e3730d5a2d971.jpg,скульптурный ансамбль «Знаки Зодиака»,"В обычном московском скверике есть целый скульптурный городок, в котором проживают знаки зодиака, сделанные не из традиционных гранита или бронзы, а из… металлолома!"
33623,https://media.kudago.com/images/place/1b/ec/1bec54098a7b013b0a4032104513d529.jpg,кейтеринг «ВкусВилл Праздник»,"«ВкусВилл Праздник» доставляет вкусные и качественные блюда к праздничному столу. Но это ещё не всё! День рождения, корпоратив, свадебный банкет — организацию этих и любых других торжественных событий компания может полностью взять на себя, а вам останется лишь получать удовольствие от праздника."
32185,https://media.kudago.com/images/place/83/98/83983f828d71fbe1513c403af253d76c.jpeg,детская площадка «Пирамиды» в районе «Бунинские луга»,"Детская площадка «Пирамиды» в проекте «Бунинские луга» — креативное игровое пространство для детей разного возраста — от малышей до школьников. Это детский городок с домиками, каруселями, качелями и даже с настоящим ручьём с развилками, шлюзами, водяным колесом и островами. Прогулка обещает быть интересной и познавательной!"
15220,https://media.kudago.com/images/place/95/37/95373d17864c9ee29c7f465a64dacd3f.jpg,Московский почтамт,"В историческом центре столицы расположен Московский главпочтамт, открывшийся в 1912 году."
10782,https://media.kudago.com/images/place/eb/14/eb149e53a9005835100dfe5040506443.jpg,Благовещенский собор Московского Кремля,"Говорят, что крыльцо к нему пристроил Иван Грозный — слушать службы."
33835,https://media.kudago.com/images/place/27/f6/27f65de06bceddd1366a890e93bee46d.jpg,ресторан «Жирок»,Авторский ресторан с акцентом на печь и гриль на втором этаже Усачёвского рынка.
12559,https://media.kudago.com/images/place/c2/c1/c2c170a063839e1cfa03ec5d1c75d75a.jpeg,Балетно-театральная студия «АкТер»,Балет с 3-летнего возраста при Государственном академическом театре классического балета.
30578,https://media.kudago.com/images/place/52/ce/52ce0c5555ae9f3b7e7f14e7fe73dce8.jpg,Центр фитнеса и отдыха «Кимберли»,"Ломаете голову, где закатить шикарную вечеринку в честь дня рождения ребёнка? «Кимберли» поможет сделать праздник незабываемым. Центр предлагает различные программы для именинников и их друзей, игры, конкурсы, мастер-классы, тематические квесты, детское меню и другие услуги."
30447,https://media.kudago.com/images/place/5e/f5/5ef5b9cc8d0bb914ef5afd68123aad4a.jpeg,Ирландский паб «Моллис»,"«Моллис» продолжает традиции известной сети ирландских пабов из Питера. В Москве заведение открылось в 2009 году. Здесь можно посидеть с друзьями, вкусно поесть и посмотреть спортивные трансляции. Бармен всегда готов смешать ваш любимый напиток и обсудить свежие новости."
34656,https://media.kudago.com/images/place/43/54/4354fd1d1a6834477b00f00930d06a85.jpg,Кофейня Jinju,"Оригинальное место, где можно послушать спокойную музыку, выпить латте и почитать свежий выпуск журнала."
29460,https://media.kudago.com/images/place/3e/0a/3e0af069b2876dc771a2e70fbf40a9d6.jpg,ресторан «Краснодар»,"Вдохновляющий поздний завтрак, быстрый ланч, основательный ужин, грандиозное торжество — модный ресторан «Краснодар» в стиле лофт с огромными окнами и безупречной кухней в центре столицы может стать вашим новым фаворитом."
33205,https://media.kudago.com/images/place/24/1e/241e1d629170dd66aefacdf10d8f6f85.jpg,крафтовый бар Newada,"Демократичный бар на Грузинском Валу — место для большой компании. Здесь широкий выбор напитков и понятное меню, а ещё заведение работает в формате магазина."
34758,https://media.kudago.com/images/place/21/60/2160c768549ed50c80817d23e7cba0ed.jpg,Парк Малевича,Тот самый парк с красной ковровой дорожкой через весь лес. Вы его нашли.
30205,https://media.kudago.com/images/place/95/d7/95d72befcb476e1c2d125859b4211221.jpg,клуб-кафе Imagine Cafe,"Клуб-кафе расположился на Покровке, на месте бывшего «Кризиса жанра». Команда Imagine Cafe называет заведение микрокосмосом. Гости будто оказываются в отдельном мирке — уютном, олдскульном и полном давних друзей. В обеденные часы здесь предлагают бизнес-ланчи, а по вечерам устраивают акустические концерты и дискотеки."
34678,https://media.kudago.com/images/place/cc/e1/cce17eafdbf432b80b9181ef87661bea.jpg,театр страшных историй «Территория мистики»,"Этот театр рассказывает истории, героями которых становитесь вы сами. Гостей приглашают заглянуть своему страху в лицо, пережить яркие ощущения и разгадать тайны."
10591,https://media.kudago.com/images/place/24/71/2471a1c4e683bbe9996661d9caa85643.jpg,Театр «Школа драматического искусства»,"1987 год — для столицы его можно считать знаковым: именно тогда произошел «большой раздел» МХАТ, в Москве появилось сразу шесть новых театров, среди которых оказалась и «Школа драматического искусства» Анатолия Васильева."
35302,https://media.kudago.com/images/place/a5/4b/a54bbe30eb8b5c5a87969744a5c6a80d.jpeg,Памятник Пушкину в Москве,Памятник великому русскому писателю на Пушкинской площади.
32750,https://media.kudago.com/images/place/59/04/5904b2eaacce2203a34113234e87ab4e.jpg,ресторан «Градец»,"Не привыкли ограничивать себя и выбирать между блюдами русской, азиатской и мексиканской кухни? В ресторане «Градец» найдутся лакомства со всего света. Вам останется только решить, чем вы хотите побаловать себя сегодня."
91,https://media.kudago.com/images/place/02/a4/02a43c1118610312acb6e84e24d396ba.JPG,Дворец пионеров,"Во Дворце пионеров общение детей и педагогов происходит не только в аудиториях, но и на конференциях."
17775,https://media.kudago.com/images/place/e4/92/e492779508290fe84c4e57d47b2aabca.jpg,Малый театр (сцена на Ордынке),Историческое здание на Большой Ордынке принадлежит Малому театру с 1943 года. Сегодня здесь идут наиболее новаторские постановки этой верной традициям труппы.
11928,https://media.kudago.com/images/place/8c/41/8c41730c3264f84e954174b6a95561b5.jpg,Золотая Царицына палата,"Золотая Царицына палата вплотную примыкает к Мастерским палатам с восточной стороны. Считается, что в её основу легла Наугольная палата, которую возвёл Алевиз Фрязин (Миланец) в начале XVI века. А спустя полвека палата подверглась масштабной перестройке. Впервые в записях она упомянута как Золотая палата, принадлежавшая царице Ирине, жене царя Федора."
6868,https://media.kudago.com/images/place/37/2f/372fcbbb2a91412c4a374d89e5730f0f.jpeg,Театр «СОбытие»,"Название Театра «СОбытие» означает совместное бытие, открытое взаимодействие со зрителем. Это камерный театр, в котором всё происходит в непосредственной близости от зрителей, так что малейший жест актёра не останется незамеченным."
32823,https://media.kudago.com/images/place/86/ce/86ceaee4d3003a20d2479b3daeaaa47d.jpg,парк «Горка»,"Парк располагается в историческом центре Москвы, по соседству с Ивановской горкой. Эта необычная многоярусная зона отдыха была создана по инициативе и при активном участии жителей района."
1983,https://media.kudago.com/images/place/e3/83/e383f93d4ff8905cda947e258b4fc668.jpg,кафе «АндерСон» на Соколе,Трёхэтажный детский клуб на Соколе — отличное место для семейного отдыха и встреч молодых семей.
34645,https://media.kudago.com/images/place/c6/cc/c6ccd78445cdc41639aa3cc3f7ae0a88.jpg,Кафе «Культурный код»,"Здесь никто не осудит за фильтр не с канеле, а с бокалом красного. И никто не посмотрит косо, если вы придёте в компании своей собачки."
